,StaffID,University,Department,State,Gender,Rank,Qualification,EmploymentType,Age,YearsOfExperience,BaseSalary,HousingAllowance,TransportAllowance,MedicalAllowance,ResearchGrant,TaxDeduction,PensionDeduction,NHFDeduction,GrossSalary,NetSalary,Publications,PerformanceScore,AbsenceDays,CoursesTaught,StudentsSupervised,PayrollCategory
113,STF000114,Abubakar Tafawa Balewa University Bauchi,Education,Lagos,Female,Professor,M.Tech,Contract staff,61,35,867779.0,301384.0,107121.0,54199.0,125399.0,120609.2,76190.0,23308.0,1670867.6,1257882.0,4,4.8,5,7,8,Executive
114,STF000115,Federal University of Technology Minna,Economics,Abuja,Female,Graduate assistant,Ph.D,Visiting staff,30,1,184438.0,60110.0,23555.0,16241.0,36466.0,20813.0,16586.0,5386.0,320810.0,278025.0,1,5.6,5,4,2,Low
115,STF000116,Ahmadu Bello University,Architecture,Kaduna,Female,Lecturer ii,M.Sc,Full-time staff,27,0,358811.8,76028.0,37598.0,25128.0,27981.0,38469.0,26528.0,7948.0,448074.0,375129.0,9,6.7,0,7,3,Medium
116,STF000117,University of Ilorin,Agriculture,Niger,Female,Associate professor,Ph.D,Full-time staff,50,23,1077237.0,217409.0,80919.0,69139.0,175204.8,53171.0,61348.0,21622.0,1244581.0,1108440.0,15,7.8,5,6,4,Executive
117,STF000118,Obafemi Awolowo University,Nursing,Plateau,Female,Senior lecturer,M.Sc,Part-time staff,41,19,604091.0,203471.0,49182.0,47294.0,235659.0,83171.5,53630.0,16753.0,1139697.0,998212.0,6,6.9,5,3,20,Executive
118,STF000119,University of Ilorin,History,Katsina,Female,Senior lecturer,Ph.D,Full-time staff,36,13,634044.0,183338.0,65078.0,33309.0,259531.0,47177.0,53965.0,18182.0,1175300.0,1055976.0,5,8.3,7,7,21,Executive
119,STF000120,University of Nigeria Nsukka,Chemistry,Zamfara,Female,Lecturer i,B.Ed,Full-time staff,38,13,401522.0,131853.0,58743.0,25013.0,33769.0,58672.0,34733.0,10869.0,650900.0,546626.0,5,7.1,4,6,4,High
120,STF000121,Federal University of Technology Minna,Pharmacy,Niger,Female,Professor,M.Sc,Full-time staff,59,37,865993.0,182508.0,83009.0,75243.0,206369.0,120609.2,79622.0,23085.0,1413122.0,1181579.0,17,9.8,5,7,17,Executive
121,STF000122,University of Nigeria Nsukka,Economics,Katsina,Female,Lecturer ii,Ph.D,Full-time staff,30,5,341493.0,75427.0,32244.0,30069.0,48014.0,30558.0,31982.0,9147.0,527247.0,455560.0,5,7.3,3,5,6,Medium
122,STF000123,University of Nigeria Nsukka,Chemistry,Zamfara,Female,Lecturer ii,B.Tech,Contract staff,37,8,317329.0,311365.1,34479.0,18109.0,24933.0,37524.0,31062.0,8560.0,483511.0,406365.0,4,6.6,0,4,13,Medium
123,STF000124,Federal University of Technology Minna,Medicine,Katsina,Female,Lecturer ii,M.Ed,Full-time staff,37,10,359184.0,96396.0,49591.0,24214.0,37492.0,36545.0,29699.4,10638.0,566877.0,433789.2,2,3.8,5,7,8,Medium
124,STF000125,University of Nigeria Nsukka,Accounting,Sokoto,Female,Associate professor,M.Ed,Full-time staff,56,27,690755.0,209736.3,68460.0,36735.0,260685.0,99745.0,57049.0,19648.0,1210064.0,1099843.1,3,7.2,2,6,4,Executive
125,STF000126,Obafemi Awolowo University,Mathematics,Benue,Female,Assistant lecturer,Ph.D,Full-time staff,30,5,255165.0,54772.0,23187.0,19103.0,24723.4,33524.0,24584.0,6893.0,390183.8,299972.0,1,7.3,3,1,0,Low
126,STF000127,University of Nigeria Nsukka,Biology,Niger,Female,Senior lecturer,M.Tech,Adjunct staff,39,16,591521.0,204409.0,85372.0,37306.0,185778.5,88722.0,54663.0,16855.0,1016924.5,950481.0,3,5.0,1,7,12,Executive
127,STF000128,University of Ilorin,Statistics,Zamfara,Female,Senior lecturer,Ph.D,Full-time staff,41,17,578973.0,166441.0,75493.0,50467.0,89623.0,41144.0,56327.0,16430.0,960997.0,847096.0,7,7.0,3,4,24,Executive
128,STF000129,University of Nigeria Nsukka,Architecture,Zamfara,Female,Lecturer i,M.Sc,Full-time staff,36,8,441886.0,131101.0,42283.0,24790.0,25350.6,51607.0,43264.0,11845.0,677966.0,571250.0,0,6.7,2,5,16,High
129,STF000130,Nnamdi Azikiwe University,Agriculture,Kano,Female,Lecturer i,LL.B,Full-time staff,30,8,391591.0,87817.0,54099.0,38995.0,45802.0,46210.0,34770.0,10367.0,618304.0,526957.0,6,6.7,0,6,5,High
130,STF000131,University of Lagos,Statistics,Lagos,Male,Associate professor,Ph.D,Contract staff,53,23,809111.0,208223.7,117597.0,47424.0,222704.0,77203.0,79694.0,21998.0,1264890.8,1267520.0,9,4.6,3,5,18,Executive
131,STF000132,University of Ilorin,Law,Abuja,Female,Lecturer i,Ph.D,Full-time staff,37,10,456437.0,102832.0,40928.0,37547.0,41249.0,52751.0,42040.0,12007.0,678993.0,572195.0,2,9.1,3,6,15,High
132,STF000133,Abubakar Tafawa Balewa University Bauchi,Chemistry,Adamawa,Female,Lecturer i,MBA,Full-time staff,38,15,419790.0,112245.0,36434.0,32354.3,9989.0,37947.0,37020.0,11634.0,615737.0,529136.0,10,4.0,5,3,10,High
133,STF000134,Bayero University Kano,Agriculture,Enugu,Male,Lecturer ii,Ph.D,Full-time staff,30,4,358811.8,88818.0,42126.0,18802.0,16001.0,41553.0,34528.0,9080.7,514726.0,428253.0,4,8.3,3,5,10,Medium
134,STF000135,University of Nigeria Nsukka,Biology,Lagos,Female,Lecturer ii,Ph.D,Full-time staff,32,5,320601.0,78237.0,36200.0,28788.0,29026.0,32832.0,27501.0,9315.0,492852.0,423204.0,9,5.6,7,1,24,Medium
135,STF000136,University of Nigeria Nsukka,Computer science,Oyo,Female,Assistant lecturer,M.Sc,Full-time staff,28,3,239060.0,84227.5,27406.0,18133.0,43894.0,31819.0,19166.0,6493.0,401270.0,343792.0,0,8.5,5,6,0,Medium
136,STF000137,Nnamdi Azikiwe University,Nursing,Bauchi,Female,Senior lecturer,MBA,Full-time staff,47,21,622292.0,210885.0,65030.6,55145.0,174190.5,60541.0,52022.0,16137.0,1235598.0,1106898.0,10,6.7,1,3,18,Executive
137,STF000138,Obafemi Awolowo University,Nursing,Kaduna,Male,Lecturer ii,M.Sc,Full-time staff,32,5,331983.0,71056.0,46285.0,24345.0,25498.6,41752.0,28680.0,9819.0,483708.0,403457.0,3,3.8,0,7,14,Medium
138,STF000139,University of Ilorin,Computer science,Niger,Female,Associate professor,Ph.D,Contract staff,52,27,728763.0,219803.0,95119.0,71347.0,241242.0,63955.0,59426.0,20545.0,1356274.0,1212348.0,16,5.9,3,7,13,Executive
139,STF000140,University of Benin,Physics,Sokoto,Female,Senior lecturer,M.Sc,Full-time staff,40,12,539427.0,109141.0,53648.0,32849.0,77244.0,56695.0,48881.0,15207.0,812309.0,691526.0,5,3.7,1,2,15,High
140,STF000141,University of Lagos,Engineering,Plateau,Female,Assistant lecturer,M.Phil,Full-time staff,30,3,236563.0,80667.0,25431.0,17680.0,27431.0,17859.0,21126.0,6725.0,387772.0,342062.0,0,4.9,3,4,1,Medium
141,STF000142,Obafemi Awolowo University,History,Abuja,Female,Associate professor,Ph.D,Full-time staff,44,22,745344.0,197848.0,86820.0,63988.0,281452.0,68866.0,73066.0,20553.8,1375452.0,1214056.0,9,9.7,1,2,16,Executive
142,STF000143,Nnamdi Azikiwe University,Pharmacy,Katsina,Female,Lecturer i,B.Sc,Full-time staff,35,7,475880.0,138541.0,38756.0,37265.0,32869.0,49981.0,40554.0,12185.0,723311.0,620591.0,11,7.3,3,2,9,High
143,STF000144,University of Nigeria Nsukka,Law,Kaduna,Female,Professor,M.Ed,Full-time staff,48,26,851586.0,184024.0,90651.0,78034.5,78531.0,120609.2,79065.0,22779.0,1284905.0,1060123.0,2,7.9,1,5,14,Executive
144,STF000145,Bayero University Kano,Statistics,Plateau,Female,Lecturer i,Ph.D,Visiting staff,39,15,459505.0,311365.1,62657.0,32621.0,42843.0,42464.0,38624.0,12692.0,707125.0,613345.0,10,9.8,5,5,14,High
145,STF000146,University of Lagos,Geography,Adamawa,Female,Graduate assistant,MBA,Full-time staff,29,3,218643.0,64028.0,28213.0,19291.0,9435.0,49380.0,19025.0,6401.0,339610.0,281407.0,3,7.9,2,6,0,Low
146,STF000147,Ahmadu Bello University,Computer science,Sokoto,Female,Senior lecturer,M.Phil,Part-time staff,43,21,528370.0,146767.0,48929.0,42499.0,207813.0,51782.0,52400.0,15516.0,974378.0,854680.0,11,5.8,6,5,7,Executive
147,STF000148,Obafemi Awolowo University,Architecture,Taraba,Female,Lecturer i,M.Sc,Full-time staff,37,13,456329.0,146498.0,57718.0,34518.0,9337.0,59775.4,40870.0,13087.0,704400.0,593279.0,7,4.7,4,5,12,High
148,STF000149,Ahmadu Bello University,Law,Kwara,Female,Assistant lecturer,Ph.D,Full-time staff,34,6,231999.0,78262.0,23888.0,15036.0,2006.0,29726.0,18955.0,6292.0,351191.0,296218.0,5,9.0,0,1,2,Low
149,STF000150,Obafemi Awolowo University,Statistics,Enugu,Male,Lecturer i,B.Tech,Full-time staff,36,13,464808.0,149906.0,49580.8,29860.0,31297.0,68107.0,40425.0,12856.0,739388.0,618000.0,5,3.5,1,3,16,High
150,STF000151,University of Benin,Accounting,Plateau,Female,Associate professor,M.Tech,Full-time staff,48,25,685694.0,200303.0,78735.0,56488.0,262073.0,58986.0,60577.0,20553.8,1283293.0,1144383.0,6,5.2,4,4,11,Executive
151,STF000152,University of Ilorin,Computer science,Lagos,Female,Lecturer i,Ph.D,Full-time staff,37,9,1077237.0,119760.0,50044.0,32354.3,39144.0,36250.0,45016.0,12024.0,723709.0,630419.0,1,8.1,4,3,4,High
152,STF000153,University of Benin,History,Benue,Female,Lecturer ii,M.Ed,Contract staff,27,4,1077237.0,64374.0,43588.0,24954.0,14975.0,20611.0,24392.0,8230.0,440160.0,386927.0,2,4.8,1,1,15,Medium
153,STF000154,Bayero University Kano,Physics,Bauchi,Female,Senior lecturer,Ph.D,Full-time staff,50,21,578755.0,154895.0,69657.0,43439.0,83492.0,73423.0,50715.1,15711.0,1001581.8,790858.0,7,6.7,1,6,23,High
154,STF000155,University of Ilorin,Pharmacy,Zamfara,Male,Senior lecturer,M.Sc,Contract staff,45,22,646739.0,221296.0,62995.0,60545.0,263553.0,81940.0,61820.0,18651.0,1255128.0,1092717.0,2,5.2,5,3,19,Executive
155,STF000156,University of Ilorin,Chemistry,Anambra,Female,Assistant lecturer,M.Sc,Contract staff,28,5,249347.0,61489.0,33725.0,20912.0,2238.0,26483.0,21704.0,6245.0,367711.0,313279.0,3,7.3,7,6,1,Medium
156,STF000157,University of Benin,Agriculture,Sokoto,Female,Lecturer ii,Ph.D,Full-time staff,32,9,337690.0,99250.0,40620.0,20708.0,39954.0,28659.0,28976.0,8850.0,538222.0,471737.0,6,3.8,0,6,14,Medium
157,STF000158,Ahmadu Bello University,Education,Plateau,Female,Lecturer ii,Ph.D,Full-time staff,29,6,359289.0,95716.0,42716.0,25011.0,41553.0,52483.0,35083.0,9300.0,564285.0,467419.0,5,8.0,1,1,7,Medium
158,STF000159,University of Benin,Library science,Imo,Female,Associate professor,Ph.D,Visiting staff,52,25,786992.0,311365.1,94476.0,55230.9,134429.0,114009.0,67547.9,21447.0,1322161.0,1109015.0,16,8.1,1,5,14,Executive
159,STF000160,Ahmadu Bello University,Medicine,Benue,Female,Lecturer ii,Ph.D,Contract staff,35,7,296986.0,101703.0,26910.0,25257.0,38876.0,31934.0,25543.0,8194.0,489732.0,424061.0,1,4.2,1,1,11,Medium
160,STF000161,Federal University of Technology Minna,Mathematics,Rivers,Female,Professor,Ph.D,Full-time staff,49,26,1077237.0,311365.1,120416.5,78034.5,148077.0,120609.2,91577.2,28014.2,1851986.0,1437239.7,16,6.9,4,5,5,Executive
161,STF000162,University of Nigeria Nsukka,Accounting,Lagos,Female,Senior lecturer,Ph.D,Full-time staff,39,17,528952.0,164887.0,77552.0,42700.0,55429.0,49380.0,42853.0,13984.0,869520.0,749556.0,8,6.7,4,7,6,High
162,STF000163,Bayero University Kano,Computer science,Bauchi,Female,Professor,Ph.D,Full-time staff,64,40,921190.0,311365.1,105160.0,46922.0,163002.0,108770.0,84749.0,24153.0,1554135.0,1336463.0,9,6.8,1,5,20,Executive
163,STF000164,University of Ilorin,Biology,Niger,Female,Associate professor,Ph.D,Full-time staff,52,27,755218.0,209736.3,91625.0,67050.0,136879.0,89967.0,62179.0,19862.0,1285663.0,1113655.0,9,3.9,4,6,11,Executive
164,STF000165,University of Lagos,Law,Bauchi,Female,Lecturer i,Ph.D,Full-time staff,37,15,428300.0,311365.1,62405.0,38802.0,25350.6,58009.0,38700.0,10949.0,649606.0,541948.0,5,7.5,4,2,6,High
165,STF000166,University of Benin,Statistics,Imo,Female,Senior lecturer,Ph.D,Full-time staff,50,16,583545.1,204063.0,69000.0,33014.0,234224.0,86567.0,62651.0,16788.0,1167132.0,1001126.0,1,7.0,1,6,6,Executive
166,STF000167,University of Nigeria Nsukka,Pharmacy,Kaduna,Female,Lecturer i,Ph.D,Full-time staff,36,7,457856.0,108751.0,41914.0,23718.0,18918.0,48419.0,43338.0,13437.0,651157.0,545963.0,8,6.9,2,2,4,High
167,STF000168,University of Benin,Nursing,Zamfara,Female,Professor,Ph.D,Part-time staff,57,31,1077237.0,269362.3,120416.5,78034.5,112595.0,119779.0,91577.2,28014.2,1631165.9,1508590.0,3,7.7,5,3,11,Executive
168,STF000169,University of Benin,Physics,Sokoto,Female,Lecturer i,Ph.D,Full-time staff,36,14,456960.0,148751.0,57158.0,40765.0,45525.0,53135.0,39157.0,11439.0,655824.3,645428.0,4,6.4,2,2,23,High
169,STF000170,University of Nigeria Nsukka,Chemistry,Kaduna,Female,Lecturer i,Ph.D,Full-time staff,37,10,452823.2,110561.0,53132.0,31018.0,13849.0,52177.0,42333.0,10710.0,633874.0,528650.0,5,8.7,5,6,12,High
170,STF000171,Obafemi Awolowo University,History,Enugu,Female,Senior lecturer,M.Ed,Full-time staff,41,19,583545.1,0.0,0.0,33534.0,194433.0,45550.0,43416.0,15609.0,1001581.8,873444.9,10,8.4,2,1,6,Executive
171,STF000172,Ahmadu Bello University,Pharmacy,Anambra,Female,Lecturer ii,M.Sc,Full-time staff,37,8,320635.0,94283.0,27173.0,24746.0,42577.0,58821.5,27119.0,8026.0,509414.0,439640.0,2,6.1,0,2,15,Medium
172,STF000173,Ahmadu Bello University,Biology,Adamawa,Female,Lecturer ii,M.Sc,Full-time staff,36,7,372522.0,105377.0,50323.0,19822.0,22615.0,46116.0,35242.0,10615.0,570659.0,478686.0,5,6.4,2,7,11,Medium
173,STF000174,University of Lagos,Physics,Lagos,Female,Senior lecturer,M.Sc,Contract staff,47,22,516683.0,104506.0,50705.0,32967.0,100493.0,47009.0,45257.0,13557.0,805354.0,699531.0,7,6.3,10,5,3,High
174,STF000175,Obafemi Awolowo University,Computer science,Imo,Male,Graduate assistant,M.Sc,Full-time staff,26,0,218512.0,65439.0,17905.0,14127.0,38849.0,24923.0,20813.0,6542.0,317608.8,302554.0,1,9.1,3,4,2,Medium
175,STF000176,Abubakar Tafawa Balewa University Bauchi,Library science,Benue,Female,Associate professor,Ph.D,Full-time staff,45,21,840014.0,281538.0,96413.0,42647.0,216521.0,72533.0,75247.0,23817.0,1271278.4,1305536.0,16,8.2,2,2,20,Executive
176,STF000177,Nnamdi Azikiwe University,Engineering,Niger,Female,Assistant lecturer,M.Sc,Full-time staff,29,3,247978.0,80334.0,34911.0,23578.0,12434.0,29655.0,22709.0,7325.0,399235.0,339546.0,5,7.1,3,1,0,Medium
177,STF000178,University of Nigeria Nsukka,Pharmacy,Lagos,Female,Lecturer i,Ph.D,Full-time staff,33,9,452823.2,93900.0,44537.0,44606.0,40800.0,45329.0,43015.0,12556.0,692369.0,591469.0,7,3.7,5,6,5,High
178,STF000179,University of Benin,History,Plateau,Female,Associate professor,Ph.D,Full-time staff,49,23,795632.0,311365.1,73534.0,78034.5,251535.0,115519.0,75140.0,22169.0,1271278.4,1164435.0,11,7.0,2,3,5,Executive
179,STF000180,Abubakar Tafawa Balewa University Bauchi,Pharmacy,Katsina,Female,Assistant lecturer,B.Sc,Full-time staff,29,4,223070.0,84227.5,30471.0,22274.0,17115.0,27747.0,19412.0,5718.0,339369.0,286492.0,6,7.1,1,6,0,Low
180,STF000181,University of Benin,Architecture,Katsina,Female,Professor,M.Ed,Full-time staff,53,31,890270.0,197353.0,120416.5,58903.0,115225.0,80933.0,79202.0,26573.0,1382546.0,1195838.0,13,5.7,4,4,23,Executive
181,STF000182,Obafemi Awolowo University,Biology,Rivers,Female,Associate professor,M.Sc,Adjunct staff,50,22,836031.0,239317.0,83357.3,78034.5,248385.0,69718.0,76744.0,23115.0,1532378.0,1362801.0,14,9.1,1,3,19,Executive
182,STF000183,Federal University of Technology Minna,Pharmacy,Plateau,Female,Lecturer ii,M.Sc,Full-time staff,35,9,347088.0,119226.0,42074.0,30386.0,436.0,45646.0,31451.0,10136.0,509488.9,451977.0,4,4.4,1,3,15,Medium
183,STF000184,Obafemi Awolowo University,Mathematics,Imo,Female,Senior lecturer,MBA,Full-time staff,48,19,523995.0,162660.0,42240.0,35074.0,96850.0,55252.0,48231.0,14326.0,860819.0,743010.0,12,7.7,6,6,11,High
184,STF000185,University of Ilorin,Statistics,Kano,Female,Associate professor,M.Phil,Full-time staff,48,28,749791.0,253048.0,106622.0,69790.0,242469.0,90417.0,69357.0,22283.0,1271278.4,1239663.0,14,7.1,9,3,4,Executive
185,STF000186,Abubakar Tafawa Balewa University Bauchi,Accounting,Oyo,Female,Lecturer ii,Ph.D,Full-time staff,32,10,369273.0,76681.0,34353.0,35641.0,43115.0,52017.0,33217.0,10209.0,559063.0,463620.0,7,6.6,1,1,4,Medium
186,STF000187,Bayero University Kano,Physics,Taraba,Male,Senior lecturer,Ph.D,Visiting staff,44,19,510036.0,114979.0,40867.0,35703.0,131046.0,45343.0,47569.0,14618.0,1009729.9,725101.0,14,7.5,2,5,23,High
187,STF000188,Bayero University Kano,History,Sokoto,Female,Lecturer ii,Ph.D,Full-time staff,37,9,336178.0,82418.0,33858.0,17998.0,47019.0,38650.0,29411.0,9909.0,517471.0,439501.0,1,8.8,0,5,7,Medium
188,STF000189,Abubakar Tafawa Balewa University Bauchi,Architecture,Kaduna,Female,Lecturer ii,B.Tech,Visiting staff,30,4,316174.0,106123.0,41460.0,17737.0,49549.0,32563.0,29540.0,8025.0,531043.0,460915.0,4,8.4,2,1,13,Medium
189,STF000190,University of Lagos,Medicine,Adamawa,Female,Assistant lecturer,M.Sc,Full-time staff,30,2,220196.0,70348.0,26073.0,15501.0,44648.0,30085.0,19451.0,6520.0,376766.0,320710.0,3,6.1,2,4,4,Medium
190,STF000191,Federal University of Technology Minna,Engineering,Kano,Female,Associate professor,Ph.D,Contract staff,44,19,832130.0,265293.0,120416.5,78034.5,114222.0,88269.0,81219.0,23896.0,1415887.0,1222503.0,11,9.7,3,3,16,Executive
191,STF000192,Federal University of Technology Minna,Biology,Kaduna,Female,Assistant lecturer,M.Sc,Adjunct staff,29,2,222899.0,65655.0,32984.0,16159.0,14092.0,24938.0,20208.0,6958.5,351789.0,300999.0,3,6.8,4,1,4,Medium
192,STF000193,Abubakar Tafawa Balewa University Bauchi,Physics,Kaduna,Male,Lecturer i,Ph.D,Part-time staff,37,10,452331.0,311365.1,42973.0,27492.0,11879.0,52314.0,41710.0,12591.0,635063.0,528448.0,4,9.6,0,2,8,High
193,STF000194,University of Benin,Architecture,Delta,Female,Lecturer i,Ph.D,Adjunct staff,36,8,423986.0,103473.0,60480.0,35140.0,38504.0,62350.0,36831.0,12650.0,661583.0,549752.0,4,4.5,0,1,9,High
194,STF000195,Nnamdi Azikiwe University,Medicine,Anambra,Female,Senior lecturer,B.Tech,Full-time staff,43,21,1077237.0,149971.0,87733.0,57327.0,148201.0,88482.0,53623.0,18883.0,1090718.0,929730.0,12,8.5,2,7,13,Executive
195,STF000196,Abubakar Tafawa Balewa University Bauchi,Medicine,Kano,Female,Associate professor,MBA,Part-time staff,50,0,824433.0,255053.0,69751.0,62372.0,67871.0,84558.0,73673.0,24596.0,1279480.0,1096653.0,11,5.9,4,6,9,Executive
196,STF000197,University of Ilorin,Geography,Sokoto,Female,Lecturer ii,M.Sc,Full-time staff,32,10,326445.0,111510.0,39477.0,24839.0,11393.0,25805.0,28650.0,9011.0,513664.0,450198.0,5,3.6,0,6,21,Medium
197,STF000198,Abubakar Tafawa Balewa University Bauchi,Economics,Anambra,Female,Lecturer ii,Ph.D,Full-time staff,28,4,347284.0,92507.0,31576.0,25972.0,26377.0,50479.0,33239.0,9834.0,523716.0,430164.0,4,8.5,3,1,9,Medium
198,STF000199,Bayero University Kano,Mathematics,Adamawa,Female,Assistant lecturer,MBA,Full-time staff,31,6,271869.0,84673.0,26358.0,24517.0,13107.0,49380.0,25109.0,7915.0,420524.0,362254.0,3,9.5,0,7,3,Medium
199,STF000200,Abubakar Tafawa Balewa University Bauchi,Nursing,Bauchi,Female,Graduate assistant,Ph.D,Full-time staff,26,0,182121.0,51995.0,15488.0,11359.0,10639.0,22949.0,14587.0,5255.0,271602.0,228811.0,1,8.6,0,1,2,Low
200,STF000201,University of Nigeria Nsukka,Architecture,Kaduna,Female,Lecturer ii,Ph.D,Part-time staff,33,5,1077237.0,81511.0,26042.0,24654.0,8534.0,23657.0,30153.0,9534.0,465340.0,401996.0,6,6.2,3,2,23,Medium
201,STF000202,University of Ilorin,Geography,Adamawa,Male,Professor,Ph.D,Full-time staff,59,34,1077237.0,255212.0,106667.0,78034.5,209934.0,120609.2,91577.2,28014.2,1860253.0,1591943.0,16,5.8,4,5,12,Executive
202,STF000203,Abubakar Tafawa Balewa University Bauchi,English,Niger,Female,Lecturer i,Ph.D,Full-time staff,39,12,412382.0,82542.0,57352.0,26235.0,29817.0,35501.0,34658.0,10507.0,608328.0,527660.0,9,3.7,3,12,22,High
203,STF000204,University of Lagos,Geography,Imo,Female,Associate professor,M.Sc,Full-time staff,56,28,768729.0,254748.0,78059.0,40412.0,220893.0,107304.0,68113.0,19728.0,1362841.0,1167696.0,8,4.2,3,1,5,Executive
204,STF000205,Federal University of Technology Minna,History,Abuja,Female,Graduate assistant,Ph.D,Full-time staff,29,0,229381.8,48709.0,18335.0,15159.9,22793.0,19687.0,18576.0,6087.0,309398.0,265048.0,4,8.6,6,5,2,Low
205,STF000206,Ahmadu Bello University,Geography,Adamawa,Female,Lecturer ii,Ph.D,Part-time staff,38,9,351246.3,119601.0,41662.0,36751.0,29305.0,44907.0,35915.0,9034.5,598494.0,508073.0,1,7.5,0,7,9,High
206,STF000207,Nnamdi Azikiwe University,History,Abuja,Female,Senior lecturer,Ph.D,Full-time staff,42,14,482259.0,135009.0,70723.0,37188.0,61198.0,51346.0,43646.0,12964.0,786377.0,678421.0,8,6.7,0,7,17,High
207,STF000208,Abubakar Tafawa Balewa University Bauchi,Accounting,Rivers,Male,Lecturer ii,Ph.D,Contract staff,33,4,337676.0,73163.0,46228.0,25038.0,42553.0,32904.0,30258.0,8628.0,524658.0,452868.0,4,7.3,2,4,10,Medium
208,STF000209,Ahmadu Bello University,Economics,Sokoto,Female,Senior lecturer,Ph.D,Visiting staff,42,19,536188.0,127032.0,54652.0,29472.0,174592.0,42244.0,47869.0,15751.0,921936.0,816072.0,1,8.7,5,0,9,Executive
209,STF000210,Obafemi Awolowo University,Chemistry,Abuja,Female,Lecturer i,B.Ed,Full-time staff,35,12,404015.0,80899.0,44753.0,21240.0,25350.6,49177.0,39301.0,11383.0,572129.0,472268.0,11,6.6,3,1,13,Medium
210,STF000211,Obafemi Awolowo University,Mathematics,Abuja,Female,Lecturer ii,Ph.D,Full-time staff,34,5,288326.0,96726.0,31269.0,20652.0,16987.0,34191.0,27838.0,7951.0,453960.0,383980.0,0,6.4,2,3,24,Medium
211,STF000212,Bayero University Kano,Education,Kwara,Female,Professor,Ph.D,Part-time staff,56,40,1053275.0,306675.0,120416.5,73214.0,61748.0,102668.0,91096.0,28014.2,1618380.0,1394355.0,7,8.9,3,5,15,Executive
212,STF000213,Federal University of Technology Minna,Nursing,Niger,Male,Senior lecturer,Ph.D,Full-time staff,37,16,640933.0,160535.0,52815.0,52924.0,94134.0,58658.0,55945.0,18171.0,1001341.0,868567.0,7,6.6,3,6,23,Executive
213,STF000214,University of Nigeria Nsukka,Economics,Plateau,Female,Lecturer ii,M.Sc,Visiting staff,31,7,376808.0,311365.1,39537.1,35781.0,1003.0,43791.0,31135.0,10997.0,546758.0,460835.0,7,3.9,261,6,12,Medium
